Birdname;Species;Sex;Birthday;Uncertainty;Cage;Father;Mother;Date of death;Cause of death;Comment;Reserved
r4r15;ZF;F;09.05.2007;4;;p14k-p2;purple8;17.07.2007;End of Exp.;;FALSE
r4s1;ZF;F;24.11.2007;5;;g7r1;orange16;21.08.2008;NE;euthanized;FALSE
r4s10;ZF;M;02.12.2007;6;;g8r1;b7br-b3k;02.04.2008;End of Exp.;;FALSE
r4s11;ZF;M;02.12.2007;4;;y5o-s3k;purple17;17.07.2008;End of Exp.;;FALSE
r4s12;ZF;M;02.12.2007;4;;y5o-s3k;purple17;29.02.2008;End of Exp.;;FALSE
r4s13;ZF;M;02.12.2007;4;;y5o-s3k;purple17;10.06.2008;NE;found dead in ISO chamber;FALSE
r4s14;ZF;M;02.12.2007;4;;y5o-s3k;purple17;;;missing;FALSE
r4s15;ZF;M;02.12.2007;4;;y5o-s3k;purple17;29.02.2008;;;FALSE
r4s16;ZF;;28.03.2008;3;;g5r1;purple13;03.06.2008;End of Exp.;;FALSE
r4s17;;M;28.03.2008;3;;g5r1;;05.06.2008;End of Exp.;;FALSE
r4s18;ZF;;28.03.2008;3;;g5r1;purple13;12.06.2008;End of Exp.;;FALSE
r4s19;ZF;F;18.03.2008;7;;k7r1;r14w-silver17;09.06.2008;Given away;Given away to Johanna on 09.06.08;FALSE
r4s2;ZF;F;24.11.2007;5;;g7r1;orange16;;;missing;FALSE
r4s20;ZF;F;18.03.2008;7;;k7r1;r14w-silver17;09.06.2008;Given away;Given away to Johanna on 09.06.08;FALSE
r4s4;ZF;M;02.12.2007;6;;g8r1;b7br-b3k;26.03.2007;End of Exp.;;FALSE
r4s5;ZF;M;02.12.2007;6;;g8r1;b7br-b3k;13.05.2008;End of Exp.;;FALSE
r4s6;ZF;M;02.12.2007;6;;g8r1;b7br-b3k;14.06.2008;Surgery;died after 3rd injection of urethane;FALSE
r4s7;ZF;M;02.12.2007;6;;g8r1;b7br-b3k;16.04.2008;End of Exp.;;FALSE
r4s8;ZF;M;02.12.2007;6;;g8r1;b7br-b3k;03.01.2008;End of Exp.;;FALSE
r4s9;ZF;F;02.12.2007;6;;g8r1;b7br-b3k;27.05.2008;End of Exp.;;FALSE
r4y1;ZF;M;08.04.2008;3;;g9r1;b4p-red11;24.07.2008;End of Exp.;;FALSE
r4y10;ZF;M;08.05.2008;5;;g5r1;purple13;08.09.2008;End of Exp.;;FALSE
r4y11;ZF;F;29.05.2008;3;;p16p-r11;green10;21.08.2008;NE;euthanized;FALSE
r4y12;ZF;F;26.05.2008;2;;g8r2;b11r2;21.08.2008;NE;euthanized;FALSE
r4y13;ZF;F;26.05.2008;2;;g8r2;b11r2;21.08.2008;NE;euthanized;FALSE
r4y14;ZF;M;26.05.2008;2;;g8r2;b11r2;14.08.2008;End of Exp.;;FALSE
r4y15;ZF;F;26.05.2008;2;;g8r2;b11r2;21.08.2008;NE;euthanized;FALSE
r4y16;ZF;F;27.05.2008;2;;o1r1;r7g-yellow8;21.08.2008;NE;euthanized;FALSE
r4y17;ZF;F;27.05.2008;2;;o1r1;r7g-yellow8;21.08.2008;NE;euthanized;FALSE
r4y18;ZF;F;27.05.2008;2;;o1r1;r7g-yellow8;21.08.2008;NE;euthanized;FALSE
r4y19;ZF;F;27.05.2008;2;;o1r1;r7g-yellow8;21.08.2008;NE;euthanized;FALSE
r4y2;ZF;F;08.04.2008;3;;g9r1;b4p-red11;08.07.2008;NE;3ul X, 3ul K, dead after 5 hours;FALSE
r4y4;BF;;09.03.2008;0;A;r3y12;r3y10;;;;FALSE
r4y5;ZF;F;16.05.2008;1;;r2s4;y8o-r16;21.08.2008;NE;euthanized;FALSE
r4y6;ZF;M;08.05.2008;5;;g5r1;purple13;27.09.2008;End of Exp.;;FALSE
r4y7;ZF;M;08.05.2008;5;;g5r1;purple13;01.09.2008;End of Exp.;;FALSE
r4y8;ZF;M;08.05.2008;5;;g5r1;purple13;22.08.2008;End of Exp.;;FALSE
r4y9;ZF;F;08.05.2008;5;;g5r1;purple13;21.08.2008;NE;euthanized;FALSE
r5ch8587;ZF;M;07.08.2008;0;;;;;Surgery;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5o-s2;ZF;M;15.04.2006;0;;silver2;p6k-y8;10.05.2007;End of Exp.;;FALSE
r5p-r9k;ZF;F;15.12.2006;0;;r9k-s17;p8k;17.04.2007;Perished;;FALSE
r5p-red11;ZF;M;01.01.2007;5;;red11;purple16;03.08.2007;End of Exp.;;FALSE
r5r16;ZF;M;09.05.2007;4;;p14k-p2;purple8;28.05.2008;End of Exp.;;FALSE
r5r17;ZF;F;09.05.2007;4;;p14k-p2;purple8;24.07.2007;Given away;Given away to Johanna;FALSE
r5r18;ZF;M;09.05.2007;4;;p14k-p2;purple8;19.10.2007;End of Exp.;;FALSE
r5r19;ZF;M;27.04.2007;7;;silver15;p6k-y8;27.08.2007;End of Exp.;;FALSE
r5s1;ZF;F;10.09.2008;4;A-UR;g13p-purple20;p14b-r16;;;white chick k3r10;FALSE
r5s10;ZF;M;17.09.2008;3;;s3k-y8;p10r2;28.11.2008;End of Exp.;;FALSE
r5s11;ZF;M;17.09.2008;3;;s3k-y8;p10r2;28.11.2008;End of Exp.;;FALSE
r5s12;ZF;M;17.09.2008;3;;s3k-y8;p10r2;28.07.2009;End of Exp.;Reserved for Janie;FALSE
r5s13;ZF;F;17.09.2008;3;;s3k-y8;p10r2;22.11.2009;End of Exp.;;FALSE
r5s14;ZF;M;17.09.2008;3;;s3k-y8;p10r2;14.07.2009;End of Exp.;This bird was found in KM. Another bird, which was missing a ring was found in 2M1 - it was assumed that that bird was this r5s14, which was incorrect. Therefore, this bird remains r5s14, wheras the other bird was reringed and renamed..;FALSE
r5s15;ZF;F;18.09.2008;4;;b11r3;o8r3;09.01.2009;NE;;FALSE
r5s17;ZF;F;09.10.2008;0;;k2r2;p6r2;09.01.2009;NE;;FALSE
r5s19;ZF;F;02.09.2008;0;;g8r1;k10r2;13.11.2008;End of Exp.;;FALSE
r5s2;ZF;F;10.09.2008;4;;g13p-purple20;p14b-r16;22.08.2009;NE;;FALSE
r5s20;ZF;F;02.09.2008;0;A-UR;g8r1;k10r2;;;janie;TRUE
r5s3;ZF;F;10.09.2008;4;;g13p-purple20;p14b-r16;18.11.2008;End of Exp.;;FALSE
r5s4;ZF;F;10.09.2008;4;A-UR;g13p-purple20;p14b-r16;;;Breeder.;TRUE
r5s5;ZF;F;10.09.2008;4;;b7r3;p20r3;15.01.2009;NE;;FALSE
r5s6;ZF;M;10.09.2008;4;;b7r3;p20r3;22.11.2008;End of Exp.;;FALSE
r5s7;ZF;F;10.09.2008;4;;b7r3;p20r3;20.11.2008;End of Exp.;;FALSE
r5s8;ZF;M;10.09.2008;4;;b7r3;p20r3;11.12.2008;End of Exp.;;FALSE
r5s9;ZF;M;10.09.2008;4;;b7r3;p20r3;12.01.2009;End of Exp.;;FALSE
r5-stumpy;ZF;M;07.08.2008;0;;;;21.11.2008;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age). Lost right leg (before we bought it);FALSE
r5y1;ZF;M;07.08.2008;0;;;;25.11.2008;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y10;ZF;M;07.08.2008;0;;;;07.12.2008;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y11;ZF;M;07.08.2008;0;;;;31.08.2009;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y13;ZF;M;07.08.2008;0;;;;12.11.2008;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y14;ZF;M;07.08.2008;0;2U1;;;;;Breeder. bought from qualipet on 07.11.08. birthday estimated (minimum age).;TRUE
r5y15;ZF;M;07.08.2008;0;A-UL;;;;;bought from qualipet on 07.11.08. birthday estimated (minimum age). Should be a tutor in O4, but is missing now.(Claude 01.05.2009). Found in KM on  May 2009.;FALSE
r5y16;ZF;M;07.08.2008;0;;;;25.06.2009;NE;bought from qualipet on 07.11.08. birthday estimated (minimum age). may have lost non r5 ring. Not found in KM on 20 June 2009. - Janie. Not found, presumed dead. (-janie, 25.june.2009).;FALSE
r5y17;ZF;F;18.09.2008;4;;b11r3;o8r3;20.03.2009;NE;;FALSE
r5y18;ZF;F;18.09.2008;4;A-UR;b11r3;o8r3;;;;FALSE
r5y19;ZF;M;07.08.2008;0;;;;14.01.2009;Surgery;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y2;ZF;M;07.08.2008;0;;;;14.11.2008;Surgery;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y20;ZF;F;17.06.2008;2;;k7r1;r14w-silver17;21.08.2008;NE;euthanized;FALSE
r5y3;ZF;M;07.09.2008;0;;;;21.12.2008;NE;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y4;ZF;M;07.08.2008;0;;;;29.11.2008;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y5;ZF;M;07.08.2008;0;;;;01.12.2008;Perished;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y6;ZF;M;07.08.2008;0;;;;02.12.2008;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y7;ZF;M;07.08.2008;0;;;;12.12.2008;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y8;ZF;M;07.08.2008;0;;;;03.12.2008;Surgery;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r5y9;ZF;M;;0;;;;20.07.2009;End of Exp.;bought from qualipet on 07.11.08. birthday estimated (minimum age).;FALSE
r6o-s2;ZF;M;15.04.2006;0;;silver2;p6k-y8;06.06.2007;End of Exp.;;FALSE
r6p-r9k;ZF;M;15.12.2006;0;;r9k-s17;p8k;25.02.2008;End of Exp.;;FALSE
r6r20;ZF;F;27.04.2007;7;;silver15;p6k-y8;24.07.2007;Given away;Given away to Johanna;FALSE
r6r7;ZF;F;27.04.2007;7;;silver15;p6k-y8;24.07.2007;Given away;Given away to Johanna;FALSE
r6r8;ZF;M;27.04.2007;7;;silver15;p6k-y8;23.07.2007;Given away;given to johanna;FALSE
r6r9;ZF;F;26.04.2007;1;;s20o-yellow20;b4p-red11;24.07.2007;Given away;partly albino, Given away to Johanna;FALSE
r6s1;ZF;F;17.10.2008;1;;g6r1;p9r2;09.01.2009;NE;;FALSE
r6s10;ZF;F;01.12.2008;5;A-UR;b3r5;o7r5;;;;FALSE
r6s11;ZF;F;01.12.2008;5;;b3r5;o7r5;20.03.2009;NE;;FALSE
r6s12;ZF;F;01.12.2008;5;;b3r5;o7r5;12.11.2009;End of Exp.;;FALSE
r6s13;ZF;F;01.12.2008;5;M6;b9r5;o8p-y8;;;;FALSE
r6s2;ZF;F;18.10.2008;1;;g6r1;p9r2;09.01.2009;NE;;FALSE
r6s3;ZF;M;05.12.2008;2;;b10r5;r2b-o3;29.04.2009;End of Exp.;;FALSE
r6s4;ZF;F;05.12.2008;2;;b10r5;r2b-o3;04.12.2009;End of Exp.;;FALSE
r6s5;ZF;M;05.12.2008;2;A-UL;b10r5;r2b-o3;;;res by beautiful g.;TRUE
r6s6;ZF;F;18.11.2008;5;;p1r5;p15r4;20.03.2009;NE;;FALSE
r6s7;ZF;F;18.11.2008;5;;p1r5;p15r4;20.03.2009;NE;;FALSE
r6s8;ZF;F;18.11.2008;5;;p1r5;p15r4;24.06.2009;End of Exp.;;FALSE
r6s9;ZF;F;01.12.2008;5;;b3r5;o7r5;20.03.2009;NE;;FALSE
r6y1;ZF;M;02.10.2008;6;;b13r3;p3o-sb;11.12.2008;End of Exp.;;FALSE
r6y10;ZF;M;04.11.2008;5;;s17o;r7g-yellow8;28.07.2009;End of Exp.;;FALSE
r6y11;ZF;M;04.11.2008;5;;s17o;r7g-yellow8;30.06.2009;End of Exp.;Reserved for Janie;FALSE
r6y12;ZF;M;04.11.2008;5;;s17o;r7g-yellow8;25.06.2009;End of Exp.;Reserved for Janie;FALSE
r6y13;ZF;F;31.10.2008;3;;r011;green10;09.01.2009;NE;;FALSE
r6y14;ZF;F;19.11.2008;4;;p2r5;r2y1;25.06.2009;NE;I can't find this bird supposedly in 2M2. (13.01.2009 Claude). Found in ZZ on Feb 22 2009. White female.;FALSE
r6y15;ZF;F;03.11.2008;0;;k13r2;red5;09.01.2009;NE;;FALSE
r6y16;ZF;M;19.11.2008;4;;p2r5;r2y1;19.05.2009;End of Exp.;bird is alive again.;FALSE
r6y17;ZF;F;31.10.2008;3;;r011;green10;09.01.2009;NE;;FALSE
r6y18;ZF;F;31.10.2008;3;;r011;green10;25.02.2009;;Used to test Urethane.;FALSE
r6y19;ZF;M;31.10.2008;3;;r011;green10;19.05.2009;End of Exp.;;FALSE
r6y2;ZF;M;28.10.2008;4;;g4r1;b9r4;15.04.2009;End of Exp.;;FALSE
r6y3;ZF;M;28.10.2008;0;;g4r1;b9r4;20.05.2009;End of Exp.;;FALSE
r6y4;ZF;F;28.10.2008;4;;g4r1;b9r4;;;bird is missing in cage on June 15, 2009, michael;FALSE
r6y5;ZF;M;29.10.2008;4;;r12p-y7o;green16;09.03.2009;End of Exp.;origin unclear due to cage tunneling;FALSE
r6y6;ZF;F;29.10.2008;4;;r12p-y7o;green16;09.01.2009;NE;origin unclear due to cage tunneling;FALSE
r6y7;ZF;M;29.10.2008;4;;r12p-y7o;green16;25.03.2009;End of Exp.;origin unclear due to cage tunneling;FALSE
r6y8;ZF;M;29.10.2008;4;;r12p-y7o;green16;12.05.2009;End of Exp.;;FALSE
r6y9;ZF;M;30.10.2008;3;;r3s3;k12r2;30.04.2009;End of Exp.;;FALSE
r7g-yellow8;ZF;F;13.12.2006;5;;yellow8;g5k;06.11.2009;NE;green ring is missing.This bird's offspring were WHITE!!! Don't use  for breeding unless necessary.;FALSE
r7o-p11k;ZF;F;20.04.2006;4;;p11k-ch900;g16k;16.02.2007;Given away;Given Away to Marianne;FALSE
r7p1;ZF;M;10.01.2009;3;KO;b10r5;r2b-o3;;;Breeder.;TRUE
r7p2;ZF;F;30.01.2009;5;;b3r5;o7r5;20.03.2009;NE;;FALSE
r7p-r9k;ZF;F;15.12.2006;0;;r9k-s17;p8k;24.07.2007;Given away;Given away to Johanna;FALSE
r7r10;ZF;M;26.04.2007;1;;s20o-yellow20;b4p-red11;01.11.2007;Given away;Given away to Johanna;FALSE
r7r11;ZF;F;26.04.2007;1;;s20o-yellow20;b4p-red11;24.07.2007;Given away;Given away to Johanna;FALSE
r7s1;ZF;M;11.12.2008;3;;g2r1;r16o-r11;14.04.2009;End of Exp.;;FALSE
r7s10;ZF;F;12.12.2008;3;;p4r5;o1r5;20.03.2009;NE;;FALSE
r7s11;ZF;;15.12.2008;0;;o1r1;k5r2;11.03.2009;End of Exp.;;FALSE
r7s14;BF;;28.10.2008;7;A;;;;;;FALSE
r7s15;BF;;28.10.2008;7;A;;;;;;FALSE
r7s16;BF;;28.10.2008;7;A;;;;;;FALSE
r7s17;BF;;28.10.2008;7;A;;;;;;FALSE
r7s18;ZF;M;05.12.2008;5;;p5r5;r2s18;06.02.2009;End of Exp.;;FALSE
r7s2;ZF;M;11.12.2008;3;;g2r1;r16o-r11;28.07.2009;End of Exp.;;FALSE
r7s20;ZF;;05.12.2008;5;;p5r5;r2s18;25.03.2009;End of Exp.;;FALSE
r7s3;ZF;M;11.12.2008;3;;g2r1;r16o-r11;06.08.2009;End of Exp.;LOST S3 RING. (20 June 2009). Do not use for experiment, use as tutor!;FALSE
r7s4;ZF;M;11.12.2008;f;;g2r1;r16o-r11;27.05.2009;End of Exp.;;FALSE
r7s5;ZF;M;19.12.2008;6;;y12red;p12r4;08.08.2009;End of Exp.;;FALSE
r7s6;ZF;F;19.12.2008;6;M7;y12red;p12r4;;;;FALSE
r7s7;ZF;M;19.12.2008;6;;y12red;p12r4;07.11.2009;End of Exp.;reserved for michael;TRUE
r7s8;ZF;F;19.12.2008;6;;y12red;p12r4;20.03.2009;NE;;FALSE
r7y1;ZF;F;17.02.2009;1;2U1;r5y19;o19r5;;;;FALSE
r7y10;ZF;F;02.04.2009;5;;r5y19;o19r5;15.05.2009;End of Exp.;;FALSE
r7y11;ZF;M;02.04.2009;5;R1;r5y19;o19r5;;;Bird was isolated as juvenile, Alexei, 17.06.2009. This bird has an abnormal song system - USE in experiments AT YOUR OWN RISK!!!;FALSE
r7y12;ZF;F;03.04.2009;5;;g13p-purple20;r6s10;19.06.2009;End of Exp.;;FALSE
r7y13;ZF;F;03.04.2009;5;;g13p-purple20;r6s10;19.06.2009;End of Exp.;;FALSE
r7y14;ZF;F;11.04.2009;4;;y16p-s2;o8r5;19.06.2009;End of Exp.;;FALSE
r7y15;ZF;F;11.04.2009;4;;y16p-s2;o8r5;19.06.2009;End of Exp.;;FALSE
r7y16;ZF;F;11.04.2009;4;;y16p-s2;o8r5;19.06.2009;End of Exp.;;FALSE
r7y17;ZF;F;11.04.2009;4;?;y16p-s2;o8r5;;;missing in cage on november 6th, 2009 - michael;FALSE
r7y18;ZF;M;06.04.2009;1;;r5y11;r5s13;17.05.2009;Perished;Overheating due to airpump problem;FALSE
r7y19;ZF;M;06.04.2009;0;;r5y11;r5s13;21.07.2009;Surgery;Isolated as juvenile, Alexei, 17.06.2009. This bird has an abnormal song system - USE in experiments AT YOUR OWN RISK!!!;FALSE
r7y2;ZF;F;17.02.2009;1;;r5y19;o19r5;12.11.2009;End of Exp.;;FALSE
r7y20;ZF;;21.04.2009;3;;b8p-s14k;p2r6;21.07.2009;Surgery;This bird was isolated as a juvenile.This bird has an abnormal song system - USE in experiments AT YOUR OWN RISK!!!;FALSE
r7y3;ZF;F;30.01.2009;5;;b3r5;o7r5;24.06.2009;End of Exp.;;FALSE
r7y4;ZF;F;30.01.2009;5;FJ8;b3r5;o7r5;;;;FALSE
r7y5;ZF;M;02.04.2009;5;R7;r5y19;o19r5;;;Janie. Isolated as juvenile, has v simple song (recorded).;TRUE
r7y7;ZF;M;02.04.2009;5;R7;r5y19;o19r5;;;Isolated as juvenile, has v simple song (recorded).;FALSE
r7y8;ZF;M;02.04.2009;5;;r5y19;o19r5;20.07.2009;NE;;FALSE
r8br-sb;ZF;F;29.03.2007;5;;silverblack;blue3;01.11.2007;Given away;Given away to Johanna;FALSE
r8o-s2;ZF;F;16.04.2006;0;;silver2;p6k-y8;06.10.2006;NE;;FALSE
r8p-s19o;ZF;F;29.01.2007;0;O7;s19o;green10;;;;FALSE
r8p-yellow20;ZF;F;01.01.2007;6;;yellow20;blue2;23.07.2007;End of Exp.;;FALSE
r8s1;ZF;F;17.03.2009;4;;s17o;r7g-yellow8;24.06.2009;End of Exp.;;FALSE
r8s10;ZF;M;30.04.2009;0;;;;01.09.2009;End of Exp.;Bought from Qualipet on 31 Aug. 2009. Estimated age.;FALSE
r8s15;ZF;M;21.08.2009;4;;k13r2;o2r5;20.11.2009;End of Exp.;used to be JU2a;FALSE
r8s16;ZF;F;21.08.2009;4;FJ6;k13r2;o2r5;;;isolated female. Alessandro;TRUE
r8s17;ZF;F;21.08.2009;4;FJ6;k13r2;o2r5;;;isolated female. Alessandro;TRUE
r8s18;ZF;;07.08.2009;5;;o1r1;r2y1;06.11.2009;NE;White;FALSE
r8s19;ZF;F;07.08.2009;5;;o1r1;r2y1;22.11.2009;End of Exp.;;FALSE
r8s2;ZF;F;17.03.2009;4;;s17o;r7g-yellow8;17.06.2009;End of Exp.;Mostly white bird, not 100% sure about sex;FALSE
r8s20;ZF;F;07.08.2009;5;;o1r1;r2y1;06.11.2009;NE;;FALSE
r8s3;ZF;F;17.03.2009;4;;s17o;r7g-yellow8;17.06.2009;End of Exp.;;FALSE
r8s4;ZF;F;17.03.2009;4;;s17o;r7g-yellow8;22.05.2009;NE;white bird, was pecked, killed it.;FALSE
r8s5;ZF;M;21.03.2009;0;;b13r3;b11r6;17.08.2009;End of Exp.;bird did not sing in isochamber;FALSE
r8s6;ZF;F;03.07.2009;3;?;r011;o8r5;;;missing in cage on november 6th, 2009 - michael;FALSE
r8s7;ZF;F;22.06.2009;4;2M3;b14r3;r6s13;;;;FALSE
r8s8;ZF;F;01.07.2009;3;U1;k13r2;o2r5;;;;FALSE
r8s9;ZF;M;01.07.2009;3;;k13r2;o2r5;10.11.2009;End of Exp.;michael, 8.11.09 : song recorded, tplsm;TRUE
r8y1;ZF;M;12.06.2009;4;;g12r2;g4r7;07.11.2009;End of Exp.;;FALSE
r8y10;ZF;F;12.06.2009;4;?;r5y15;o12r3;;;missing in cage on november 6th, 2009 - michael;FALSE
r8y11;ZF;M;12.06.2009;4;R8;r5y15;o12r3;;;Andreas;TRUE
r8y12;ZF;F;12.06.2009;4;;g12r2;g4r7;22.11.2009;End of Exp.;;FALSE
r8y12-BF;BF;M;01.01.2008;0;A;;;;;renamed, because ZF with same rings (florian, 16.8.2009);FALSE
r8y14;ZF;M;15.07.2009;3;;p2s2;b7br-b3k;27.08.2009;Perished;;FALSE
r8y15;ZF;F;15.07.2009;3;FJ7;p2s2;b7br-b3k;;;never heard any song. reserved for preference tests. Alessandro;TRUE
r8y16;ZF;F;15.07.2009;3;FJ7;p2s2;b7br-b3k;;;never heard any song. reserved for preference tests. Alessandro;TRUE
r8y17;ZF;M;01.07.2009;4;;b14r4;o19r5;09.11.2009;End of Exp.;;FALSE
r8y18;ZF;F;01.07.2009;4;KU;b14r4;o19r5;;;;FALSE
r8y19;ZF;F;03.07.2009;3;A-UR;r011;o8r5;;;;FALSE
r8y2;ZF;M;12.06.2009;4;;g12r2;g4r7;25.07.2009;Perished;found dead in cage;FALSE
r8y20;ZF;F;03.07.2009;3;M3;r011;o8r5;;;;FALSE
r8y3;ZF;M;12.06.2009;4;;g12r2;g4r7;30.07.2009;Perished;found dead in cage;FALSE
r8y4;ZF;M;29.06.2009;3;;o1r1;r2y1;26.10.2009;Perished;;FALSE
r8y5;ZF;F;02.06.2009;3;;g13r8;r2s20;22.08.2009;NE;;FALSE
r8y6;ZF;F;02.06.2009;3;;g13r8;r2s20;22.08.2009;NE;;FALSE
r8y7;ZF;F;02.06.2009;3;;g13r8;r2s20;22.08.2009;NE;;FALSE
r8y8;ZF;F;12.06.2009;4;;r5y15;o12r3;22.08.2009;NE;;FALSE
r8y9;ZF;M;12.06.2009;4;R8;r5y15;o12r3;;;Andreas;TRUE
r9b-o3;ZF;M;10.10.2006;2;;orange3;red5;31.01.2007;End of Exp.;Tracer Inj;FALSE
r9g-red11;ZF;F;01.01.2007;5;;red11;purple16;20.04.2007;End of Exp.;;FALSE
r9k-s17;ZF;M;10.01.2006;0;;;;27.08.2007;Perished;;FALSE
r9o-s2;ZF;F;16.04.2006;0;;silver2;p6k-y8;06.10.2006;NE;Used as show girl;FALSE
r9p-s19o;ZF;F;29.01.2007;0;;s19o;green10;01.11.2007;Given away;Given away to Johanna;FALSE
red11;ZF;M;;0;;;;09.07.2009;End of Exp.;One of the offspring when together p3o-sb had white feathers, don't use again if not needed;FALSE
red14;ZF;M;01.03.2005;0;;;;13.10.2007;End of Exp.;;FALSE
red16;ZF;M;01.05.2005;0;;;;27.10.2008;End of Exp.;Neezer estimated birthday;FALSE
red2;ZF;F;;0;;;;01.11.2007;Given away;Given away to Johanna;FALSE
red5;ZF;F;;0;;;;17.06.2009;End of Exp.;;FALSE
R-G-K209-91;BF;F;01.01.2007;0;A;;;;;;FALSE
s10k-sb;ZF;F;13.04.2006;0;;silverblack;purple17;06.10.2006;NE;;FALSE
s10o-sb;ZF;M;07.08.2006;7;;silverblack;purple17;02.11.2006;End of Exp.;;FALSE
s10p-yellow8;ZF;M;13.12.2006;5;;yellow8;g5k;12.03.2007;End of Exp.;;FALSE
s10r3;ZF;M;08.02.2008;1;;k7r1;r14w-silver17;04.06.2008;End of Exp.;Right-Cochlear removed by Claude.;FALSE
s10s20-y7o;ZF;M;25.04.2007;5;;y7o-r16;r11o-o4k;07.08.2007;End of Exp.;;FALSE
s11k-sg8;ZF;F;03.03.2006;0;;silvergreen8;purple5;16.06.2006;NE;"-> abgegeben an Z""uchter";FALSE
s11o-sb;ZF;F;07.08.2006;7;E5;silverblack;purple17;;;;FALSE
s11p-yellow8;ZF;F;13.12.2006;5;;yellow8;g5k;13.09.2008;End of Exp.;;FALSE
s11r3;ZF;;27.01.2008;5;;silver15;o8p-y8;24.02.2008;End of Exp.;;FALSE
s12k-y6;ZF;F;27.02.2006;0;;yellow6;green10;22.11.2006;NE;Bird broke a leg.;FALSE
s12o-sb;ZF;F;07.08.2006;7;;silverblack;purple17;16.02.2007;Given away;Given Away to Marianne;FALSE
s12p-yellow8;ZF;M;13.12.2006;5;;yellow8;g5k;06.03.2007;End of Exp.;;FALSE
s13k-y6;ZF;F;27.02.2006;0;;yellow6;green10;06.10.2006;NE;;FALSE
s13o-sb;ZF;M;07.08.2006;7;;silverblack;purple17;17.11.2006;End of Exp.;;FALSE
s13p-yellow8;ZF;F;13.12.2006;5;;yellow8;g5k;21.08.2008;NE;euthanized;FALSE
s14k-r16;ZF;M;08.04.2006;5;;red16;green12;01.09.2008;End of Exp.;Florian. Coupled by Claude.;FALSE
s14o-sb;ZF;F;07.08.2006;7;;silverblack;purple17;16.02.2007;Given away;Given Away to Marianne;FALSE
s14p-yellow8;ZF;M;13.12.2006;5;;yellow8;g5k;06.03.2007;End of Exp.;;FALSE
s15g-yellow20;ZF;F;01.01.2007;6;;yellow20;blue2;06.06.2007;End of Exp.;;FALSE
s15k-r16;ZF;M;03.04.2006;5;;red16;green12;03.08.2006;End of Exp.;;FALSE
s15o;ZF;M;;0;;;;12.04.2007;End of Exp.;;FALSE
s16k-p20;ZF;M;19.03.2006;3;;purple20;purple13;07.07.2006;End of Exp.;;FALSE
s16o;ZF;M;;0;;;;12.12.2006;End of Exp.;Reserved by Claude. Strange song (2 Syllables).;FALSE
s16p-yellow20;ZF;M;01.01.2007;6;;yellow20;blue2;13.04.2007;Surgery;;FALSE
s17k-r11;ZF;F;03.04.2006;0;;red11;purple8;16.02.2007;Given away;Given Away to Marianne;FALSE
s17o;ZF;M;;0;;;;25.06.2009;NE;This bird's offspring were WHITE!!! Don't use  for breeding unless necessary. Not found in KM on 20 June 2009. - Janie. Not found, presumed dead. (-janie, 25.june.2009).;FALSE
s17p-yellow20;ZF;F;01.01.2007;6;;yellow20;blue2;05.07.2007;End of Exp.;;FALSE
s18k-r11;ZF;F;07.04.2006;0;;red11;purple8;16.06.2006;NE;"-> abgegeben an Z""uchter";FALSE
s18o;ZF;M;;0;;;;29.05.2007;End of Exp.;;FALSE
s18o-y20;ZF;M;01.01.2007;6;;yellow20;blue2;02.04.2007;End of Exp.;;FALSE
s18p-y7o;ZF;F;13.03.2007;0;;y7o-r16;r11o-o4k;24.07.2007;Given away;Given away to Johanna;FALSE
s18r3;ZF;;14.02.2008;4;;b8o-p11k;s13p-yellow8;06.03.2008;Perished;;FALSE
s19k-r11;ZF;F;07.04.2006;0;;red11;purple8;16.06.2006;NE;"-> abgegeben an Z""uchter";FALSE
s19o;ZF;M;;0;;;;02.04.2007;NE;Killed bird because of a large (ca. 5 mm diam) cyst below the right eye.;FALSE
s19p-y7o;ZF;F;13.03.2007;0;;y7o-r16;r11o-o4k;24.07.2007;Given away;Given away to Johanna;FALSE
s19r3;ZF;M;14.02.2008;4;R5;b8o-p11k;s13p-yellow8;;;Right-Cochlear removed by Claude.;FALSE
s1b-y8;ZF;M;04.09.2006;4;;yellow8;g5k;18.12.2006;End of Exp.;;FALSE
s1o-r16;ZF;M;24.06.2006;1;;red16;green12;27.11.2006;End of Exp.;left HVC burned. @67phd;FALSE
